ABCP11;Grand Plaza Shopping;70,68-0,62%;38058;18,5;Shopping/Varejo;RIO BRAVO;
QIRI11;Quatá Imob Recebíveis Imobiliários;82,01+14,69%;44029;100;Recebíveis Imobiliários;BRL TRUST;
;;44748,54722;;;;;
RBAG11;RB Capital Agre;N/D;40343;100;Incorporação Residencial;CITIBANK DTVM;
RBBV11;JHSF Rio Bravo Fazenda Boa Vista;N/D;41493;100;Incorporação;CAIXA ECONOMICA FEDERAL;
RBCB11;Rio Bravo Crédito Imobiliário I;N/D;40451;1000;Recebíveis Imobiliários;RIO BRAVO;
RBCO11;RB Capital Office Income;39,68+0,2%;43755;100;Lajes Comerciais;BRL TRUST;
;;44749,43819;;;;;
RBDS11;RB Capital Desenvolvimento Residencial II;3,58+43,2%;40406;1000;Incorporação Residencial;OLIVEIRA TRUST;
;;44748,66875;;;;;
RBED11;Rio Bravo Renda Educacional;116,60+0,01%;40806;100;Educacional;RIO BRAVO;
;;44749,43958;;;;;
RBFF11;Rio Bravo Fundo de Fundos;53,07+0,23%;41425;100;Fundo de Fundos;BRL TRUST;
;;44749,43958;;;;;
RBGS11;RB Capital General Shopping Sulacap;28,45+6,79%;40787;100;Shopping/Varejo;OLIVEIRA TRUST;
;;44560,75556;;;;;
RBHG11;Rio Bravo Crédito Imobiliário High Grade;85,70+0,37%;43591;100;Recebíveis Imobiliários;BRL TRUST;
;;44749,44028;;;;;
RBHY11;Rio Bravo Crédito Imobiliário High Yield;97,60-0,16%;44228;100;Recebíveis Imobiliários;BRL TRUST;
;;44749,43333;;;;;
RBIF11;Rio Bravo ESG FIC FI FI-Infra;98,50-5,27%;N/D;100;N/D;BANCO DAYCOVAL;
;;44748,69097;;;;;
RBIR11;RB Capital Desenvolvimento Residencial IV;65,54-0,51%;43893;100;Incorporação Residencial;OLIVEIRA TRUST;
;;44748,70833;;;;;
RBLG11;RB Capital Logístico;86,95+0,05%;44281;1000;Logisticos;BTG PACTUAL;
;;44743,69931;;;;;
RBPD11;RB Capital Prime Realty II;N/D;40883;100;Recebíveis Imobiliários;CITIBANK DTVM;
RBPR11;RB Capital Prime Realty I;N/D;40539;100;Incorporação Residencial;CITIBANK DTVM;
RBRD11;RB Capital Renda II;39,44+2,23%;40486;100;Lajes Comerciais;BV DTVM;
;;44749,43819;;;;;
RBRF11;RBR Alpha Multiestratégia Real Estate;68,13+0,04%;42992;100;Fundo de Fundos;BTG PACTUAL;
;;44749,44028;;;;;
RBRI11;RBR Desenvolvimento III;1.050,00+5%;N/D;100;N/D;BTG PACTUAL;
;;44706,62153;;;;;
RBRL11;RBR Log;84,92+0,62%;43941;100;Logisticos;BRL TRUST;
;;44749,44028;;;;;
RBRM11;RBR Desenvolvimento;16.565,01+38810,458%;43815;0;Incorporação;BTG PACTUAL;
;;44578,21235;;;;;
RBRP11;RBR Properties FII;57,98+0,31%;43827;80;Híbrido;BRL TRUST;
;;44749,44028;;;;;
RBRR11;RBR Rendimentos High Grade;99,91-0,71%;43217;100;Recebíveis Imobiliários;BTG PACTUAL;
;;44749,43958;;;;;
RBRS11;Rio Bravo Renda Residencial;57,36-0,93%;44096;100;Residencial;RIO BRAVO;
;;44748,65278;;;;;
RBRU11;RB Capital Renda Urbana;N/D;N/D;100;Lajes Comerciais;BRL TRUST;
RBRX11;RBR Plus Multiestratégia Real Estate;N/D;N/D;100;N/D;BTG PACTUAL;
RBRY11;RBR Crédito Imobiliário Estruturado;101,53+0,01%;43609;100;Recebíveis Imobiliários;BTG PACTUAL;
;;44749,44028;;;;;
RBTS11;RB Capital TFO Situs;940,30+963,662%;43265;1000;Incorporação;OLIVEIRA TRUST;
;;44578,40625;;;;;
RBVA11;Rio Bravo Renda Varejo;89,69+0,09%;41227;100;Híbrido;RIO BRAVO;
;;44749,43958;;;;;
RBVO11;Rio Bravo Crédito Imobiliário II;11,44+0,97%;41269;100;Recebíveis Imobiliários;RIO BRAVO;
;;44749,42778;;;;;
RCCS11;REP 1 CCS;N/D;40144;1000;Shopping/Varejo;CREDIT SUISSE;
RCFA11;Grupo RCFA;3,82+13,69%;43595;20;Incorporação;TERRA;
;;44748,71319;;;;;
RCFF11;RBR Desenvolvimento Comercial Feeder FOF;93,01+5,55%;44004;100;Fundo de Fundos;BRL TRUST;
;;44727,57569;;;;;
RCRB11;Rio Bravo Renda Corporativa;127,28-1,75%;37926;100;Lajes Comerciais;RIO BRAVO;
;;44749,44028;;;;;
RCRI11B;RB Capital Rendimentos;N/D;43420;1000;Recebíveis Imobiliários;OLIVEIRA TRUST;
RDPD11;Fundo BB Renda de Papéis II;52,51+0,01%;43223;100;Recebíveis Imobiliários;BV DTVM;
;;44748,66944;;;;;
RECR11;REC Recebíveis Imobiliários;101,29+0,21%;43024;100;Recebíveis Imobiliários;BRL TRUST;
;;44749,44028;;;;;
RECT11;REC Renda Imobiliária;57,70+0,75%;43579;100;Lajes Comerciais;BRL TRUST;
;;44749,44028;;;;;
RECX11;REC Fundo de Fundos;78,99+2,58%;44246;100;Fundo de Fundos;BTG PACTUAL;
;;44749,42014;;;;;
REIT11;Singulare FII;487,52-1,54%;41785;1000;Recebíveis Imobiliários;SINGULARE;
;;44698,58403;;;;;
RELG11;REC Logística;76,68+0,25%;N/D;100;Logisticos;BRL TRUST;
;;44749,43958;;;;;
RFOF11;RB Capital I Fundo de Fundos;69,44+0,06%;43889;100;Fundo de Fundos;BRL TRUST;
;;44749,43472;;;;;
RMAI11;REAG Multi Ativos Imobiliários;0,3585;41661;100;Híbrido;REAG;
;;44749,41667;;;;;
RNDP11;Fundo BB Renda de Papéis;296,68-1,43%;41016;1000;Recebíveis Imobiliários;BV DTVM;
;;44748,46042;;;;;
RNGO11;Rio Negro;46,50+0,06%;41038;100;Lajes Comerciais;RIO BRAVO;
;;44749,4375;;;;;
ROOF11;Rooftop I;850,00+5,93%;N/D;0;Incorporação Residencial;VÓRTX;
;;44747,475;;;;;
RPRI11;RBR Premium Recebíveis Imobiliários;N/D;N/D;0;N/D;INTRAG;
RRCI11;RB Capital Recebíveis Imobiliários;86,40-0,02%;44154;100;Recebíveis Imobiliários;BRL TRUST;
;;44749,41736;;;;;
RSBU11B;RSB 1;N/D;40819;1000;Híbrido;NSG CAPITAL DTVM;
RSPD11;RB Capital Desenvolvimento Residencial III;1.125,00-13,46%;43767;1000;Incorporação Residencial;OLIVEIRA TRUST;
;;44694,58819;;;;;
RURA11;Itaú Asset Rural Fiagro;10,31-0,19%;44629;10;Agronegócio;INTRAG;
;;44749,44028;;;;;
RVBI11;VBI Reits FOF;74,13+0,03%;43871;100;Fundo de Fundos;BRL TRUST;
;;44749,43125;;;;;
RZAG11;Riza Agro Fiagro;0,1005;44475;10;Agronegócio;BANCO GENIAL;
;;44749,43958;;;;;
RZAK11;Riza Akin;96,70-0,45%;N/D;100;Recebíveis Imobiliários;BTG PACTUAL;
;;44749,43889;;;;;
RZTR11;Riza Terrax;99,38-0,39%;44109;100;Agronegócio;BANCO GENIAL;
;;44749,44028;;;;;
SAAG11;Santander Agências;106,61+107,58%;41283;100;Agencias Bancárias;RIO BRAVO;
;;43941,78125;;;;;
SADI11;Santander Papéis Imobiliários CDI;90,52+0,06%;43685;100;Recebíveis Imobiliários;SANTANDER CACEIS ;
;;44749,43264;;;;;
SAIC11B;SIA Corporate;0,35;41696;100;Lajes Comerciais;BRB DTVM;
;;44725,54028;;;;;
SALI11;Vênus;N/D;N/D;100;Outros;VÓRTX;
SARE11;Santander Renda de Aluguéis;68,87-0,19%;43840;100;Lajes Comerciais;SANTANDER SECURITIES;
;;44749,44028;;;;;
SBCL11;FRAM Capital SBCLog;N/D;N/D;0;Logisticos;FRAM Capital;
SCPF11;SCP;4,99+4,07%;39015;10;Shopping/Varejo;BR-CAPITAL;
;;44749,43611;;;;;
SDIL11;SDI Rio Bravo Renda Logística;87,00+0,06%;41232;100;Logisticos;RIO BRAVO;
;;44749,44028;;;;;
SEED11;Hedge Seed;100,15+1,2%;N/D;0;N/D;HEDGE INVESTMENTS;
;;44748,49306;;;;;
SEQR11;Sequóia III Renda Imobiliária;62,99-0,19%;44253;100;Híbrido;VÓRTX;
;;44749,43611;;;;;
SFND11;São Fernando;N/D;39618;10;Lajes Comerciais;RIO BRAVO;
SFRO11;São Francisco 34;N/D;N/D;0;N/D;CM CAPITAL MARKETS;
SHDP11B;Shopping Parque Dom Pedro;1.094,00+1105,149%;41487;747,5;Shopping/Varejo;BTG PACTUAL;
;;44578,21186;;;;;
SHOP11;Multi Shoppings;100,00+100%;42529;100;Shopping/Varejo;BTG PACTUAL;
;;44578,21207;;;;;
SHPH11;Shopping Pátio Higienópolis;7,6104;37834;100;Shopping/Varejo;RIO BRAVO;
;;44749,41667;;;;;
SIGR11;SIG Capital Recebíveis Pulverizados;N/D;44407;0;Recebíveis Imobiliários;BTG PACTUAL;
SJAU11;SJ AU Logística;114,99+3,08%;N/D;100;Logisticos;VÓRTX;
;;44729,70833;;;;;
SNCI11;Suno Recebíveis;102,59+0,14%;N/D;100;Recebíveis Imobiliários;BTG PACTUAL;
;;44749,44028;;;;;
SNFF11;Suno Fundo de Fundos;90,20+1,1%;44319;100;Fundo de Fundos;BTG PACTUAL;
;;44749,44028;;;;;
SOLR11;Solarium;10,11;43970;1000;Híbrido;GENIAL INVESTIMENTOS;
;;44663,53194;;;;;
SPAF11;Spa;N/D;42716;1000;Shopping/Varejo;PLURAL;
SPTW11;SP Downtown;42,47+0,19%;41345;100;Lajes Comerciais;GENIAL INVESTIMENTOS;
;;44749,43889;;;;;
SPVJ11;Sucesspar Varejo;N/D;N/D;100;Shopping/Varejo;VÓRTX;
SPXS11;SPX SYN Multiestratégia;N/D;N/D;100;N/D;BTG PACTUAL;
SRVD11;Serra Verde;0,0838;44566;8,19;N/D;VÓRTX;
;;44748,61458;;;;;
STFI11;Santander Recebíveis Imobiliários;N/D;41359;10000;Recebíveis Imobiliários;SANTANDER SECURITIES;
STRX11;StarX;145,46+146,182%;N/D;10000;Shopping/Varejo;INTER DTVM;
;;44578,21225;;;;;
TBOF11;TB Office;N/D;41442;100;Lajes Comerciais;BTG PACTUAL;
TCIN11;G5 Cidade Nova;121,00+6,07%;N/D;100;Lajes Comerciais;SINGULARE;
;;44742,66181;;;;;
TCIN12;G5 Cidade Nova (Cota Ordinária);103,00+103%;N/D;100;Lajes Comerciais;SINGULARE;
;;44578,21208;;;;;
TCPF11;Treecorp Real Estate I;78,64+78,645%;43614;100;Incorporação;BR-CAPITAL;
;;44578,21213;;;;;
TELD11;Tellus Desenvolvimento Logístico;N/D;N/D;10000;Logisticos;BRL TRUST;
TEPP11;Tellus Properties;68,20+0,62%;43734;100;Lajes Comerciais;BRL TRUST;
;;44749,42986;;;;;
TFOF11;Hedge TOP FOFII;N/D;41858;100;Fundo de Fundos;HEDGE INVESTMENTS;
TGAR11;TG Ativo Real;113,15-0,03%;42920;100;Híbrido;VÓRTX;
;;44749,43889;;;;;
THRA11;Cyrela Thera Corporate;N/D;40924;100;Lajes Comerciais;HEDGE INVESTMENTS;
TORD11;Tordesilhas EI;8,80+0,23%;43924;10;Híbrido;VÓRTX;
;;44749,44028;;;;;
TORM11;Tourmalet I;N/D;42727;100;Incorporação;VÓRTX;
TOUR11;Tourmalet II;8,80+11,98%;43495;100;Incorporação;VÓRTX;
;;44530,78125;;;;;
TRNT11;Torre Norte;112,39+0,13%;38139;100;Lajes Comerciais;BTG PACTUAL;
;;44748,59792;;;;;
TRXB11;TRX Real Estate II;123,99+1,01%;44049;100;Logisticos;BRL TRUST;
;;44740,5125;;;;;
TRXF11;TRX Real Estate;98,21+0,02%;43488;100;Shopping/Varejo;BRL TRUST;
;;44749,44028;;;;;
TSER11;Tishman Speyer Renda Corporativa;105,00+0,96%;44286;100;Lajes Comerciais;BRL TRUST;
;;44748,4875;;;;;
TSNC11;Transinc;N/D;41964;1000;Lajes Comerciais;BTG PACTUAL;
TSNM11;TS New Marginal;N/D;N/D;0;N/D;BTG PACTUAL;
URPR11;Urca Prime Renda;107,96-0,36%;44070;100;Recebíveis Imobiliários;VÓRTX;
;;44749,44028;;;;;
VCJR11;Vectis Juros Real;97,12+0,01%;43858;100;Recebíveis Imobiliários;INTRAG;
;;44749,43958;;;;;
VCRA11;Vectis Datagro Crédito Agronegócio Fiagro;1,04;44559;100;Agronegócio;INTRAG;
;;44749,42847;;;;;
VCRI11;Vinci Credit Securities;9,33-0,64%;44697;10;Recebíveis Imobiliários;BRL TRUST;
;;44749,43889;;;;;
VCRR11;Vectis Renda Residencial;0,697;44347;100;Residencial;BRL TRUST;
;;44749,41667;;;;;
VERE11;Vereda;214,96+219,225%;41642;100;Lajes Comerciais;VÓRTX;
;;44578,21226;;;;;
VGHF11;Valora Hedge Fund;0,0975;44256;10;Recebíveis Imobiliários;BANCO DAYCOVAL;
;;44749,44028;;;;;
VGIA11;Valora CRA Fiagro;10,05-0,4%;44524;10;Agronegócio;BTG PACTUAL;
;;44749,44028;;;;;
VGIP11;Valora CRI Índice de Preço;99,90+0,2%;43910;100;Recebíveis Imobiliários;BTG PACTUAL;
;;44749,43958;;;;;
VGIR11;Valora CRI CDI;100,30-0,15%;43312;100;Recebíveis Imobiliários;BTG PACTUAL;
;;44749,43958;;;;;
VIDS11;Vic Desenvolvimento - Vintage 20/21;N/D;N/D;1000;Incorporação;BANCO GENIAL;
VIFI11;Vinci Instrumentos Financeiros;6,89+0,15%;43882;10;Fundo de Fundos;BRL TRUST;
;;44749,43542;;;;;
VILG11;Vinci Logística;94,50+0,27%;43444;100;Logisticos;BRL TRUST;
;;44749,44028;;;;;
VINO11;Vinci Offices;44,21-0,07%;43797;63,5;Lajes Comerciais;BRL TRUST;
;;44749,43958;;;;;
VISC11;Vinci Shopping Centers;99,82+0,43%;41708;100;Shopping/Varejo;BRL TRUST;
;;44749,44028;;;;;
VIUR11;Vinci Imóveis Urbanos;7,10+1,28%;44347;10;Híbrido;BRL TRUST;
;;44749,43958;;;;;
VJFD11;JFDCAM;N/D;N/D;0;N/D;VOTORANTIM ASSET;
VLJS11;Vector Queluz Lajes Corporativas;N/D;41610;1000;Lajes Comerciais;PLANNER;
VLOL11;Vila Olímpia Corporate;98,07-0,54%;41135;100;Lajes Comerciais;OLIVEIRA TRUST;
;;44749,41667;;;;;
VOTS11;Votorantim Securities Master;88,52-1,01%;43299;100;Recebíveis Imobiliários;VOTORANTIM ASSET;
;;44748,69375;;;;;
VPSI11;Polo Shopping Indaiatuba;N/D;41768;10;Shopping/Varejo;BRL TRUST;
VRTA11;Fator Verità;96,14+0,25%;40544;100;Recebíveis Imobiliários;BANCO FATOR;
;;44749,44028;;;;;
VSEC11;Votorantim Securities;0,7;44013;100;Recebíveis Imobiliários;VOTORANTIM ASSET;
;;44742,42847;;;;;
VSHO11;Votorantim Shopping;78,95+0,95%;43437;100;Shopping/Varejo;VOTORANTIM ASSET;
;;44749,43681;;;;;
VSLH11;Versalhes Recebíveis Imobiliários;9,29+0,76%;44186;10;Recebíveis Imobiliários;VÓRTX;
;;44749,44028;;;;;
VTLT11;Votorantim Logística;88,18+0,36%;43213;100;Logisticos;BV DTVM;
;;44749,43056;;;;;
VTPA11;Votorantim Patrimonial V;N/D;N/D;100;Lajes Comerciais;BV DTVM;
VTPL11;FII Plus;N/D;N/D;100;Logisticos;BTG PACTUAL;
VTRT11;Votorantim Securities III;N/D;N/D;0;Recebíveis Imobiliários;VOTORANTIM ASSET;
VTVI11;Parking Partners;N/D;N/D;100;Shopping/Varejo;VOTORANTIM ASSET;
VTXI11;Votorantim Patrimonial XII;N/D;N/D;100;Incorporação;BV DTVM;
VVPR11;V2 Properties;95,90-0,06%;43468;100;Híbrido;BTG PACTUAL;
;;44748,70833;;;;;
VXXV11;Genesis Multiestratégia;8,85;N/D;100;Incorporação;VÓRTX;
;;44746,63542;;;;;
WHGR11;WHG Real Estate;10,10+0,6%;N/D;10;N/D;BANCO GENIAL;
;;44749,42431;;;;;
WMRB11B;WM RB Capital;N/D;40722;1000;Recebíveis Imobiliários;CITIBANK DTVM;
WPLZ11;West Plaza;71,49+0,69%;39672;100;Shopping/Varejo;HEDGE INVESTMENTS;
;;44749,43819;;;;;
WTSP11B;Ourinvest RE I;39,00+0,02%;43276;75;Lajes Comerciais;BANCO OURINVEST S.A.;
;;44748,42431;;;;;
WVSC11;Warren Vectis Securities;N/D;N/D;0;N/D;WARREN;
XBXO11;R Cap 1810 Fundo de Fundos;N/D;N/D;0;Fundo de Fundos;Monetar;
XPCA11;XP Crédito Agrícola Fiagro;10,25+0,79%;44517;10;Agronegócio;XP INVESTIMENTOS;
;;44749,43889;;;;;
XPCI11;XP Crédito;93,50-0,34%;43816;100;Recebíveis Imobiliários;VÓRTX;
;;44749,43889;;;;;
XPCM11;XP Corporate Macaé;0,1398;41341;100;Lajes Comerciais;RIO BRAVO;
;;44749,44028;;;;;
XPGA11;XP Recebíveis;N/D;40885;100;Recebíveis Imobiliários;XP INVESTIMENTOS;
XPHT11;XP Hotéis (Cota Sênior);105,52+0,39%;43579;100;Hoteis;GENIAL INVESTIMENTOS;
;;44748,66806;;;;;
XPHT12;XP Hotéis (Cota Ordinária);34,50+4,54%;43579;100;Hoteis;GENIAL INVESTIMENTOS;
;;44747,66875;;;;;
XPID11;XP FIC FI-Infra;85,77+0,01%;44302;100;N/D;PLURAL;
;;44749,42361;;;;;
XPIN11;XP Industrial;71,75+0,06%;43272;100;Logisticos;VÓRTX;
;;44749,43958;;;;;
XPLG11;XP Log;94,24+0,26%;43256;100;Logisticos;VÓRTX;
;;44749,44028;;;;;
XPML11;XP Malls;92,45+0,14%;43097;100;Shopping/Varejo;XP INVESTIMENTOS;
;;44749,44028;;;;;
XPPR11;XP Properties;45,44+0,64%;43808;100;Lajes Comerciais;VÓRTX;
;;44749,44028;;;;;
XPSF11;XP Selection;6,95+0,29%;43513;10;Fundo de Fundos;XP INVESTIMENTOS;
;;44749,44028;;;;;
XTED11;TRX Edifícios Corporativos;6,00-0,17%;41226;100;Lajes Comerciais;BTG PACTUAL;
;;44749,41667;;;;;
YUFI11;Yuca;105,00+9,56%;44144;100;Residencial;BRL TRUST;
;;44685,71181;;;;;
ZIFI11;Zion Capital;11,46;44377;1000;Outros;PLANNER;
;;44747,46667;;;;;
